Age,Gender,Stream,Internships,CGPA,HistoryOfBacklogs,teamworking,problemSolvingskills,techSkillsLevel,comSkillsLevel,resumeLevel,projectsNo,easyProjects,mediumProjects,hardProjects,advancedProjects,personalityLevel,achievementsType,winnerNo,runnerNo,participantNo
21,Male,Electrical,0,6.22,0,,4,5,4,4,3,2,3,4,0,9,hackathon and coding competition,0,3,2
21,Male,Information Technology,1,6.95,0,,10,9,7,7,4,1,0,0,1,10,hackathon and coding competition,1,2,2
20,Male,Mechanical,0,8.87,1,,6,5,4,3,6,2,2,2,3,5,hackathon and coding competition,0,3,2
21,Male,Computer Science,1,6.37,0,,4,4,4,4,5,2,3,3,0,9,hackathon,3,4,2
24,Male,Mechanical,0,6.70,1,,7,5,7,8,6,4,0,0,3,9,hackathon and others,3,1,4
21,Male,Electrical,0,9.36,0,,10,0,6,6,4,4,3,3,4,6,hackathon and others,2,4,6
22,Male,Civil,0,8.97,0,,6,4,7,3,3,1,4,3,0,2,hackathon and extracurricular,1,1,4
24,Female,Information Technology,1,6.20,0,,4,9,3,5,4,4,0,3,0,10,hackathon and others,1,0,4
22,Male,Computer Science,1,8.72,0,,4,3,6,8,1,0,1,0,0,5,hackathon and extracurricular,1,4,5
21,Male,Information Technology,2,7.66,0,,3,8,5,3,3,4,4,3,2,9,hackathon and coding competition,0,1,5
23,Male,Computer Science,2,9.66,0,,7,4,9,9,3,2,3,4,4,10,hackathon and extracurricular,3,0,2
24,Male,Information Technology,2,6.40,0,,7,6,9,5,5,2,2,3,2,9,hackathon and coding competition,2,3,2
22,Male,Mechanical,0,6.91,0,,2,9,7,3,1,2,0,1,3,10,hackathon and coding competition,0,0,4
21,Male,Computer Science,1,7.08,0,,10,1,7,4,4,4,2,0,2,10,hackathon,1,3,1
21,Female,Computer Science,0,7.23,1,,2,7,6,5,5,1,2,3,1,7,hackathon and others,3,4,1
23,Male,Computer Science,0,8.70,0,,5,4,3,7,0,1,1,0,3,1,hackathon,2,0,1
20,Male,Information Technology,0,9.30,1,,6,3,5,9,4,4,0,3,4,7,hackathon and coding competition,0,0,1
23,Male,Computer Science,0,8.25,0,,7,7,6,9,0,4,1,2,3,5,hackathon and extracurricular,1,3,7
23,Male,Electrical,1,8.66,0,,3,5,8,4,2,0,0,2,1,10,coding competition,1,1,6
21,Female,Information Technology,1,8.80,0,,7,2,5,6,2,2,1,4,1,5,hackathon and others,2,2,1
21,Male,Information Technology,2,9.34,0,,5,3,5,9,6,1,2,3,3,6,hackathon and coding competition,1,3,5
22,Male,Mechanical,1,6.09,1,,1,7,3,4,5,4,1,0,0,4,hackathon and coding competition,0,4,5
24,Male,Mechanical,1,8.68,0,,4,7,5,5,0,1,4,0,0,7,coding competition,0,1,4
21,Male,Information Technology,1,7.55,0,,8,6,7,8,5,0,1,3,3,7,hackathon and others,3,0,6
21,Male,Civil,0,6.99,0,,1,9,6,3,2,4,3,4,2,1,coding competition,2,2,2
21,Female,Electronics And Communication,1,9.31,0,,9,2,5,6,2,0,3,2,1,4,hackathon and coding competition,0,3,4
20,Male,Computer Science,0,8.53,0,,6,9,5,7,4,3,0,4,3,2,hackathon and others,3,4,2
24,Male,Computer Science,1,6.02,0,,7,9,6,4,2,3,4,2,0,9,hackathon and extracurricular,0,0,5
20,Male,Information Technology,0,8.37,0,,9,8,3,8,0,3,1,4,2,10,coding competition,3,3,5
20,Female,Electrical,1,6.61,1,,3,3,6,9,0,3,2,4,0,10,hackathon,1,4,7
20,Male,Information Technology,0,8.06,0,,5,5,8,4,2,0,1,1,2,1,hackathon,1,3,3
24,Male,Electrical,1,6.05,0,,5,0,5,9,0,2,4,1,4,1,hackathon and others,2,0,6
22,Male,Electronics And Communication,1,8.41,1,,1,0,5,9,4,0,1,1,4,10,hackathon,3,4,6
23,Female,Information Technology,0,7.71,0,,1,6,8,9,6,2,3,1,2,10,hackathon and extracurricular,2,4,5
20,Male,Electronics And Communication,2,9.07,0,,2,5,6,6,4,2,1,4,2,9,hackathon and extracurricular,1,4,4
22,Male,Computer Science,0,8.25,0,,2,4,5,8,3,0,2,1,1,2,hackathon and others,1,3,6
21,Male,Electronics And Communication,0,8.02,0,,1,5,7,3,1,3,2,1,1,7,hackathon and extracurricular,1,3,4
21,Male,Computer Science,0,8.98,0,,10,0,8,3,4,3,3,0,0,3,coding competition,1,0,3
22,Male,Information Technology,0,6.68,1,,7,5,3,5,0,0,1,3,3,10,coding competition,0,3,5
22,Male,Computer Science,0,9.38,0,,8,1,3,8,1,2,4,0,0,8,coding competition,1,2,3
22,Male,Mechanical,0,9.85,0,,4,0,8,9,1,3,3,3,1,7,hackathon and coding competition,0,1,7
22,Male,Information Technology,2,6.60,0,,3,2,4,9,1,3,1,1,0,7,coding competition,1,3,2
21,Male,Information Technology,1,8.74,0,,1,8,3,3,4,3,2,0,2,8,coding competition,0,4,1
22,Female,Electrical,0,6.27,0,,7,0,4,3,0,0,4,4,1,2,hackathon and extracurricular,1,2,1
23,Female,Electrical,0,7.89,0,,7,3,8,9,1,4,2,3,1,5,hackathon and extracurricular,2,0,2
24,Male,Electronics And Communication,0,9.41,0,,9,3,7,6,1,4,4,4,0,2,coding competition,2,4,3
24,Male,Civil,1,9.71,0,,9,4,8,8,5,3,0,1,2,6,hackathon and coding competition,2,2,6
21,Female,Electrical,1,6.84,1,,7,1,4,9,2,0,2,0,4,1,hackathon,3,1,6
22,Female,Mechanical,1,9.25,0,,10,3,7,6,5,2,3,1,2,6,hackathon,2,3,2
20,Male,Information Technology,2,7.68,0,,1,2,9,3,4,0,2,4,1,6,hackathon and coding competition,3,2,7
23,Male,Information Technology,0,6.48,0,,7,8,3,5,6,2,3,1,2,3,hackathon and coding competition,2,3,3
21,Female,Computer Science,1,6.84,0,,7,0,5,9,0,3,3,4,2,2,hackathon and extracurricular,2,1,1
21,Male,Computer Science,0,7.82,0,,3,4,4,3,0,3,1,4,3,8,hackathon,1,0,3
21,Male,Information Technology,1,8.99,0,,10,6,7,6,1,4,1,3,0,9,hackathon and others,3,4,7
23,Male,Mechanical,1,9.45,0,,3,3,6,9,3,3,3,3,1,2,hackathon and extracurricular,0,2,4
22,Male,Electronics And Communication,0,9.36,0,,4,4,6,6,6,4,1,2,3,3,hackathon,2,2,7
23,Male,Information Technology,0,10.00,0,,8,2,9,6,5,2,2,0,1,6,coding competition,0,0,7
23,Male,Information Technology,2,8.95,0,,4,1,3,6,0,3,0,2,1,4,hackathon,2,1,1
20,Male,Mechanical,0,8.91,0,,8,0,7,8,1,2,2,2,2,4,hackathon,2,4,1
20,Male,Information Technology,0,8.82,0,,9,4,6,6,4,4,1,4,1,5,coding competition,3,2,5
22,Male,Computer Science,2,7.92,1,,1,8,3,4,5,2,1,1,1,10,hackathon and coding competition,1,0,1
22,Male,Information Technology,1,7.42,0,,6,8,7,6,0,1,4,0,0,9,hackathon,0,3,5
21,Male,Information Technology,0,7.61,0,,9,5,4,8,0,3,1,1,3,9,hackathon and coding competition,1,1,4
20,Male,Computer Science,1,8.31,0,,3,1,6,5,0,0,3,4,3,7,hackathon and coding competition,0,2,4
20,Male,Electrical,2,7.16,0,,7,9,8,4,1,2,0,0,0,7,hackathon and others,2,3,3
21,Male,Information Technology,0,8.61,0,,6,4,9,6,1,3,1,3,1,1,coding competition,3,0,5
19,Female,Information Technology,1,7.17,1,,10,9,7,5,4,4,4,2,2,7,hackathon and others,2,4,5
19,Male,Electrical,1,8.45,0,,2,6,8,7,6,2,0,2,2,8,hackathon,1,2,1
21,Male,Computer Science,1,6.14,0,,9,0,9,7,3,2,1,0,0,1,hackathon and extracurricular,2,0,4
19,Male,Computer Science,0,8.74,0,,7,1,6,3,4,4,1,0,2,6,hackathon and coding competition,1,0,5
20,Female,Computer Science,0,8.15,0,,2,5,6,4,4,2,2,0,3,3,coding competition,0,0,6
19,Male,Electrical,0,7.82,0,,6,7,3,6,5,0,3,2,0,3,coding competition,0,4,3
21,Female,Civil,1,6.78,1,,7,1,5,8,2,0,2,4,1,7,hackathon and others,0,0,5
21,Female,Computer Science,1,6.94,0,,5,0,4,3,0,1,3,3,4,6,hackathon and coding competition,1,2,7
22,Male,Information Technology,0,6.93,0,,1,6,6,3,5,2,4,4,0,3,hackathon and coding competition,0,3,1
20,Male,Electronics And Communication,0,9.59,0,,3,5,8,6,0,4,4,4,3,6,hackathon and coding competition,0,4,5
22,Male,Electronics And Communication,1,8.03,0,,3,7,7,8,6,0,2,3,4,10,coding competition,3,0,5
21,Male,Computer Science,0,8.51,0,,10,9,3,8,6,0,0,0,2,9,hackathon and others,3,4,2
22,Male,Computer Science,0,9.89,0,,10,2,8,5,6,2,2,2,1,6,hackathon,2,3,4
21,Male,Computer Science,1,6.18,0,,8,8,5,4,5,0,4,3,1,6,hackathon and others,1,1,4
20,Male,Information Technology,1,7.29,0,,5,7,6,7,6,1,0,2,3,2,hackathon and coding competition,2,1,7
22,Female,Mechanical,1,6.38,0,,9,5,6,4,3,2,3,4,1,5,hackathon,3,4,1
22,Female,Computer Science,0,6.23,0,,6,9,3,7,1,0,1,0,0,1,hackathon,3,1,1
21,Male,Electrical,0,7.70,0,,6,0,6,4,3,2,3,2,4,9,hackathon and extracurricular,2,1,5
22,Male,Mechanical,0,7.30,0,,5,7,7,6,6,3,4,1,0,6,hackathon and extracurricular,3,3,5
22,Female,Computer Science,1,8.98,0,,2,2,8,7,1,2,2,4,3,9,hackathon and extracurricular,1,3,3
19,Male,Computer Science,1,9.27,1,,1,2,6,7,3,3,1,0,0,10,hackathon,2,2,5
22,Male,Computer Science,0,8.41,1,,6,5,3,6,1,2,1,0,0,10,hackathon and extracurricular,3,2,6
22,Male,Computer Science,3,6.85,0,,6,6,8,8,5,3,3,1,1,2,coding competition,3,0,5
21,Male,Information Technology,0,6.75,0,,1,6,5,5,3,0,0,4,2,1,coding competition,2,3,5
22,Male,Information Technology,0,6.15,0,,8,3,6,6,3,4,0,0,1,8,coding competition,0,0,7
21,Male,Civil,1,9.40,0,,6,0,4,5,2,0,3,3,1,3,hackathon and others,0,2,1
20,Female,Information Technology,1,7.92,0,,2,3,4,9,0,1,2,4,4,1,hackathon and others,0,1,5
19,Male,Information Technology,0,8.36,0,,5,1,5,8,3,2,4,2,1,6,hackathon and others,2,3,3
21,Male,Electronics And Communication,1,8.97,1,,2,5,6,6,3,1,1,0,1,2,hackathon and coding competition,2,2,3
21,Male,Information Technology,2,8.04,1,,10,6,3,9,3,2,1,0,0,5,hackathon and others,3,2,4
19,Male,Computer Science,1,9.41,0,,7,8,4,5,5,0,3,3,1,4,coding competition,0,1,1
22,Female,Computer Science,1,6.48,1,,9,7,3,7,4,1,4,4,3,4,hackathon,3,1,3
21,Male,Computer Science,1,8.25,0,,1,3,4,8,4,0,2,3,4,6,hackathon and extracurricular,1,2,3
19,Male,Electrical,1,6.11,1,,3,7,7,8,0,1,2,3,4,4,hackathon,2,0,5
19,Female,Electronics And Communication,1,9.52,0,,7,7,5,5,5,1,1,2,0,3,hackathon and coding competition,0,4,2
21,Male,Electrical,0,7.29,0,,5,2,8,5,1,1,2,1,0,6,coding competition,1,3,3
20,Male,Computer Science,0,7.65,1,,9,5,8,3,4,3,2,3,3,7,coding competition,1,1,2
20,Male,Computer Science,1,7.27,0,,10,2,4,9,2,4,4,0,4,1,hackathon and others,3,1,6
22,Male,Mechanical,3,8.85,1,,2,0,4,6,1,4,0,0,0,1,coding competition,3,4,4
22,Male,Electronics And Communication,0,7.21,0,,2,9,4,3,2,0,1,4,3,6,coding competition,2,3,2
20,Female,Information Technology,1,9.01,0,,9,2,3,9,1,3,0,2,3,5,hackathon and extracurricular,0,3,1
20,Male,Information Technology,0,7.84,1,,10,1,8,3,3,3,3,1,0,8,hackathon and coding competition,2,4,1
22,Female,Computer Science,3,9.77,0,,7,4,7,5,4,2,0,3,1,6,hackathon,0,3,6
22,Male,Electronics And Communication,2,8.81,0,,3,6,3,9,1,4,2,3,2,1,hackathon and others,3,4,3
19,Female,Civil,1,6.31,0,,8,6,4,7,1,4,3,1,2,9,hackathon and extracurricular,2,2,1
22,Male,Electronics And Communication,1,9.46,1,,10,1,4,8,0,4,0,0,3,4,hackathon and extracurricular,1,3,2
22,Male,Information Technology,0,8.29,1,,9,7,5,9,5,1,2,4,3,10,hackathon,3,2,2
20,Male,Mechanical,1,7.64,0,,4,5,7,6,2,1,4,1,0,4,hackathon and coding competition,3,0,3
20,Male,Information Technology,1,7.10,1,,4,4,7,4,6,3,0,4,4,9,hackathon and others,3,4,7
20,Male,Mechanical,1,8.14,1,,7,6,6,9,0,3,4,0,3,5,hackathon,1,0,6
22,Female,Computer Science,1,8.13,0,,8,8,5,8,2,4,4,2,2,3,hackathon,3,4,6
20,Male,Computer Science,1,6.46,0,,7,3,4,3,5,3,3,0,3,5,hackathon and coding competition,0,4,2
19,Male,Civil,1,6.85,0,,2,2,9,8,2,2,1,4,3,8,coding competition,1,3,3
21,Male,Civil,0,7.48,0,,9,1,5,6,4,0,2,2,0,7,hackathon,1,0,6
19,Male,Computer Science,2,6.91,0,,6,2,3,6,4,3,0,3,2,3,coding competition,1,1,1
22,Male,Electrical,0,6.72,0,,2,1,8,8,2,1,3,2,3,5,hackathon and others,0,2,2
19,Male,Electronics And Communication,0,6.05,0,,4,7,7,8,3,2,3,2,2,9,hackathon and coding competition,0,1,1
19,Male,Civil,0,9.90,0,,3,3,3,8,5,0,0,2,3,9,coding competition,3,1,6
21,Male,Information Technology,0,8.34,0,,4,2,3,7,3,4,0,2,3,6,hackathon,0,1,5
19,Male,Civil,0,9.77,1,,7,8,7,7,4,3,4,0,1,1,hackathon and coding competition,1,4,5
22,Male,Computer Science,1,9.07,0,,7,2,7,7,4,2,3,4,0,1,hackathon and coding competition,0,0,4
20,Male,Computer Science,1,6.65,0,,4,6,8,6,5,3,4,4,1,6,hackathon and coding competition,0,0,1
22,Male,Computer Science,0,9.24,0,,3,7,9,6,1,0,1,3,4,4,hackathon,1,2,5
21,Male,Information Technology,1,7.24,0,,5,3,3,6,6,1,3,3,1,7,coding competition,0,4,5
20,Male,Information Technology,1,9.33,0,,8,8,7,7,3,1,4,3,4,7,hackathon and extracurricular,1,2,2
19,Male,Mechanical,1,9.38,0,,10,1,5,8,0,3,2,3,3,1,coding competition,2,0,2
20,Male,Civil,1,9.45,0,,1,6,9,9,3,3,3,3,3,1,hackathon and extracurricular,1,3,4
21,Male,Computer Science,0,8.19,0,,10,0,6,6,1,2,1,1,4,1,hackathon and extracurricular,1,2,4
22,Male,Information Technology,0,8.47,0,,2,9,6,9,5,1,4,2,2,1,hackathon and coding competition,3,0,5
20,Female,Computer Science,1,7.33,0,,4,5,8,3,5,1,2,3,4,4,coding competition,2,2,6
19,Male,Information Technology,1,8.96,0,,10,7,6,5,4,0,2,3,0,9,hackathon,3,2,3
21,Male,Computer Science,1,8.88,0,,8,6,4,6,6,1,2,4,0,8,hackathon and coding competition,2,4,6
20,Male,Electronics And Communication,0,8.08,0,,3,5,6,3,4,1,3,3,1,1,hackathon and extracurricular,3,2,4
21,Male,Computer Science,1,7.97,0,,8,6,9,5,3,2,1,2,2,8,hackathon and coding competition,3,4,7
20,Male,Mechanical,0,6.28,1,,2,0,9,5,3,2,3,4,2,8,hackathon and others,3,0,4
21,Male,Electrical,0,7.49,0,,6,4,5,5,3,1,2,4,1,2,hackathon and coding competition,1,4,2
20,Male,Computer Science,2,9.65,0,,4,3,8,6,0,3,1,1,2,1,hackathon and coding competition,1,0,3
21,Male,Computer Science,1,6.10,1,,6,2,5,9,5,3,3,0,4,3,hackathon and others,2,1,6
22,Male,Computer Science,0,7.79,0,,3,7,3,4,3,3,4,2,3,5,hackathon and others,3,3,7
19,Male,Electronics And Communication,0,7.02,0,,9,8,4,7,5,2,2,3,1,4,hackathon,1,2,4
19,Male,Civil,0,6.21,0,,6,7,9,3,5,4,3,2,3,9,hackathon and others,1,0,1
21,Male,Information Technology,0,9.09,0,,1,4,3,6,3,1,4,0,2,2,hackathon,0,1,2
21,Male,Mechanical,1,9.41,0,,8,8,7,5,6,1,2,0,1,6,hackathon and extracurricular,2,0,6
19,Male,Computer Science,0,9.59,0,,5,7,9,9,4,4,0,3,2,3,hackathon,0,0,6
22,Male,Computer Science,2,7.40,0,,8,4,3,5,6,4,0,3,4,6,hackathon and coding competition,2,0,7
20,Male,Computer Science,1,9.58,0,,3,9,9,3,4,1,2,2,0,6,hackathon and extracurricular,3,3,5
22,Male,Information Technology,1,8.21,0,,4,0,8,9,2,0,1,0,1,4,coding competition,0,1,2
21,Male,Mechanical,0,7.81,0,,9,4,4,6,1,4,0,4,2,6,hackathon,3,4,6
19,Male,Electronics And Communication,0,6.66,0,,8,2,4,6,1,1,4,3,2,8,hackathon,1,4,7
20,Male,Information Technology,1,9.24,0,,5,1,8,6,3,3,3,4,1,3,hackathon and others,0,1,1
22,Male,Information Technology,1,9.85,0,,10,7,6,3,2,0,3,4,0,2,hackathon,3,3,3
20,Male,Computer Science,0,9.35,0,,2,3,4,7,5,4,2,0,1,10,coding competition,3,1,5
19,Male,Computer Science,1,7.01,0,,9,3,5,6,4,3,0,2,4,2,hackathon,0,1,3
21,Male,Electronics And Communication,0,6.79,0,,2,6,3,3,4,4,4,2,2,7,coding competition,0,3,5
19,Male,Electronics And Communication,0,8.19,0,,10,4,3,6,4,0,3,1,3,4,hackathon and extracurricular,0,3,7
21,Male,Electrical,1,7.80,0,,9,8,9,9,3,4,0,0,2,1,hackathon and extracurricular,2,0,3
19,Male,Computer Science,0,7.25,0,,7,7,9,5,4,2,1,2,2,6,hackathon and others,3,2,2
19,Male,Computer Science,1,7.34,0,,10,3,8,6,4,1,3,4,0,7,hackathon and others,3,1,3
22,Male,Computer Science,0,7.06,0,,4,7,5,5,5,4,0,0,2,8,coding competition,0,4,2
21,Female,Electronics And Communication,0,9.52,0,,7,8,5,5,0,0,1,4,1,3,coding competition,1,4,7
19,Male,Computer Science,2,7.52,0,,5,4,8,3,3,2,0,3,2,10,hackathon,1,4,3
19,Male,Electronics And Communication,0,7.59,0,,5,7,6,9,0,2,2,0,1,9,coding competition,3,2,6
19,Male,Electrical,0,9.61,0,,2,3,7,7,0,2,2,3,0,8,coding competition,3,2,7
20,Male,Mechanical,0,6.13,0,,6,6,3,4,4,3,0,1,2,9,hackathon,1,0,6
21,Male,Electrical,1,6.35,1,,10,7,7,4,5,0,3,4,0,10,coding competition,0,4,7
20,Male,Computer Science,0,8.49,1,,1,0,7,4,2,0,1,0,3,5,coding competition,0,1,4
22,Male,Computer Science,0,8.70,0,,6,4,5,8,1,1,2,4,4,9,hackathon,0,1,4
19,Male,Computer Science,0,7.70,0,,5,7,7,5,1,2,0,1,1,1,coding competition,3,1,6
20,Male,Electrical,0,6.17,1,,2,8,7,7,6,4,4,2,4,10,hackathon and extracurricular,1,4,1
22,Female,Electrical,0,8.63,0,,10,9,8,3,1,4,3,4,2,3,hackathon and coding competition,0,2,1
22,Male,Information Technology,1,7.34,0,,6,7,3,8,1,4,0,4,3,3,hackathon and others,0,3,3
21,Male,Electronics And Communication,0,6.95,1,,4,0,6,6,2,1,0,4,1,8,hackathon and others,3,4,4
20,Male,Computer Science,0,8.16,1,,7,1,9,7,0,4,2,4,2,3,coding competition,3,1,3
20,Male,Information Technology,1,8.84,0,,7,2,6,3,1,0,3,0,4,3,hackathon and others,2,0,1
21,Male,Information Technology,0,9.22,0,,9,1,7,8,3,0,4,3,4,9,hackathon and extracurricular,3,3,4
21,Male,Computer Science,1,7.77,0,,1,5,5,5,0,3,4,1,4,5,hackathon and extracurricular,3,3,7
19,Male,Civil,1,8.46,1,,9,1,4,7,3,0,3,4,1,2,hackathon and extracurricular,2,1,7
19,Male,Computer Science,0,9.49,0,,6,3,6,6,6,2,3,0,3,6,hackathon and extracurricular,3,1,6
19,Male,Electrical,1,7.07,0,,10,5,4,6,0,2,1,0,4,4,hackathon and coding competition,3,2,5
22,Male,Electronics And Communication,0,7.11,0,,6,8,4,8,5,2,0,4,0,3,hackathon and others,3,2,7
22,Male,Electronics And Communication,0,6.49,0,,5,9,7,3,3,2,3,3,2,3,hackathon and others,2,1,1
22,Male,Electronics And Communication,1,8.32,1,,9,8,9,7,5,3,3,1,4,6,hackathon and others,3,1,4
22,Male,Computer Science,1,7.51,0,,2,6,6,4,2,4,4,3,1,7,hackathon,2,0,2
19,Male,Mechanical,2,9.26,0,,2,7,4,7,0,0,4,0,0,6,hackathon and extracurricular,0,1,2
20,Male,Computer Science,0,9.77,1,,5,3,3,6,6,4,3,1,0,5,hackathon,1,4,6
22,Female,Mechanical,1,8.12,0,,8,3,6,7,4,1,0,1,4,6,hackathon and coding competition,0,3,2
21,Male,Information Technology,0,7.00,1,,4,1,8,5,4,3,0,2,0,2,hackathon and others,3,3,2
22,Male,Electronics And Communication,3,6.44,0,,7,8,6,6,3,3,2,4,2,9,hackathon and extracurricular,3,1,7
20,Male,Computer Science,0,7.92,0,,7,0,3,5,5,1,4,4,3,3,hackathon and coding competition,3,3,2
20,Male,Information Technology,0,7.90,0,,6,2,9,4,0,0,3,1,1,10,hackathon,0,3,4
20,Male,Information Technology,1,6.81,0,,8,1,3,9,1,3,2,1,0,3,hackathon and others,2,3,4
21,Male,Civil,0,6.72,0,,7,0,7,4,3,4,3,4,2,1,coding competition,0,2,2
20,Male,Computer Science,2,9.21,0,,5,2,9,5,2,1,1,4,3,3,coding competition,1,0,5
20,Male,Electrical,1,6.48,0,,8,6,6,3,2,2,0,0,1,10,hackathon and others,3,1,7
19,Male,Electrical,2,7.60,1,,9,5,9,4,1,4,4,2,2,2,hackathon and others,2,4,5
19,Male,Civil,2,7.81,0,,6,5,6,4,0,4,3,3,3,1,coding competition,0,3,1
22,Male,Computer Science,1,6.59,0,,1,0,4,6,1,4,2,0,2,4,hackathon and extracurricular,2,0,5
22,Female,Electrical,0,9.69,1,,3,2,4,8,1,4,4,2,4,10,hackathon and coding competition,2,0,6
19,Male,Computer Science,0,7.30,0,,9,6,3,3,1,4,2,0,1,7,hackathon and extracurricular,2,3,1
22,Male,Mechanical,2,9.90,0,,4,1,7,7,0,1,4,3,2,6,hackathon and others,0,3,2
20,Male,Computer Science,1,8.52,0,,8,2,5,6,5,0,0,0,1,4,coding competition,2,4,3
21,Male,Electrical,1,9.95,0,,10,0,6,8,0,1,0,4,1,1,hackathon and others,0,4,7
20,Male,Mechanical,0,8.92,0,,6,2,3,9,0,0,1,1,0,10,hackathon and extracurricular,0,4,3
22,Male,Computer Science,1,9.19,0,,3,3,6,5,6,3,4,4,2,9,hackathon,3,1,2
19,Male,Information Technology,1,6.72,0,,8,4,8,8,5,2,3,3,0,4,hackathon,2,4,4
22,Male,Information Technology,0,7.74,0,,3,1,4,9,0,1,4,2,2,8,hackathon and extracurricular,1,2,5
19,Male,Electronics And Communication,2,6.90,0,,7,6,3,3,3,4,2,3,3,1,hackathon,2,0,1
19,Male,Mechanical,0,9.12,1,,6,6,6,9,6,4,3,1,2,2,hackathon,0,0,7
21,Male,Information Technology,0,8.20,0,,7,5,6,6,0,3,1,3,2,1,hackathon,3,1,3
21,Male,Information Technology,1,9.99,0,,7,7,8,4,3,1,4,3,1,3,coding competition,0,4,5
21,Male,Electronics And Communication,2,9.96,1,,2,7,3,3,4,2,4,1,3,3,coding competition,2,1,1
19,Male,Information Technology,1,8.63,0,,10,3,3,4,2,1,2,3,1,6,coding competition,2,4,3
21,Male,Computer Science,0,7.34,0,,3,0,4,9,0,2,0,4,4,5,hackathon and coding competition,2,0,6
20,Male,Electrical,0,8.21,0,,1,4,8,4,1,0,3,1,0,9,coding competition,0,4,6
20,Male,Information Technology,0,7.49,0,,2,6,9,6,2,1,1,4,0,2,hackathon and extracurricular,1,2,5
20,Male,Electronics And Communication,2,9.20,0,,1,4,7,6,3,4,4,1,2,6,hackathon,2,3,6
21,Male,Electrical,1,8.23,0,,5,9,9,8,2,0,2,0,4,9,hackathon and coding competition,2,0,7
22,Male,Electrical,0,8.35,0,,9,8,3,9,1,2,0,2,3,1,hackathon and coding competition,3,4,6
21,Male,Information Technology,2,6.25,1,,9,8,9,9,4,3,2,3,0,5,hackathon and others,0,2,2
21,Male,Information Technology,2,9.75,0,,9,6,8,9,4,0,1,0,4,7,hackathon and others,0,2,2
20,Male,Mechanical,0,6.49,0,,7,9,4,7,6,1,1,0,3,6,hackathon and others,2,2,3
21,Male,Electrical,0,9.99,0,,7,4,3,9,1,4,4,0,3,7,hackathon and coding competition,1,4,3
22,Male,Information Technology,2,7.02,0,,3,5,8,8,2,0,0,0,0,2,hackathon and coding competition,2,4,5
21,Female,Computer Science,0,8.80,0,,1,1,5,9,6,4,3,1,1,7,hackathon and others,3,0,1
21,Male,Electronics And Communication,0,8.75,0,,3,9,6,6,5,3,2,2,1,3,hackathon and coding competition,2,2,5
19,Male,Computer Science,2,8.21,1,,2,8,7,9,1,3,3,4,0,6,hackathon and others,0,4,1
20,Female,Electrical,0,6.36,1,,2,9,8,7,3,3,0,1,0,2,hackathon and coding competition,0,4,4
19,Male,Electrical,0,8.14,0,,2,9,7,8,0,2,2,4,2,4,coding competition,3,0,6
19,Male,Information Technology,3,8.02,0,,7,8,4,9,4,4,1,4,3,5,hackathon and coding competition,0,0,6
21,Female,Computer Science,0,9.76,1,,1,6,3,8,6,2,4,2,2,9,hackathon and coding competition,0,1,1
21,Male,Computer Science,2,7.42,0,,10,2,7,5,3,1,0,0,4,7,hackathon and coding competition,0,4,1
22,Male,Computer Science,2,7.84,0,,8,7,4,7,6,4,4,2,0,5,hackathon and coding competition,1,0,1
20,Male,Electrical,1,7.44,0,,2,9,9,8,3,3,3,3,0,3,hackathon,3,4,7
19,Male,Mechanical,0,8.12,0,,4,9,9,5,1,4,1,4,1,3,hackathon and others,1,4,1
20,Male,Electrical,0,8.92,1,,1,9,5,9,6,3,2,0,1,8,hackathon and extracurricular,2,2,2
19,Male,Civil,0,7.36,0,,1,1,6,9,4,1,2,3,3,5,hackathon and others,1,4,2
19,Male,Computer Science,1,8.41,0,,10,1,3,9,0,4,3,2,3,2,hackathon,1,0,3
21,Male,Computer Science,0,9.61,1,,2,5,3,4,0,3,2,2,2,4,hackathon and others,2,2,7
22,Male,Civil,1,7.86,0,,9,6,9,4,0,1,4,0,0,9,coding competition,1,0,3
22,Male,Information Technology,0,6.84,1,,8,8,9,9,3,1,0,1,4,8,hackathon and others,0,2,2
21,Male,Civil,1,7.66,0,,4,2,4,6,1,2,1,1,4,8,hackathon,1,2,6
21,Female,Computer Science,2,9.22,0,,5,9,8,4,5,3,1,1,3,4,hackathon and coding competition,3,4,4
20,Male,Electronics And Communication,1,7.79,0,,10,0,9,8,2,0,0,1,1,1,hackathon and others,2,1,1
19,Male,Electronics And Communication,0,7.66,0,,6,7,9,5,3,4,3,2,1,1,hackathon and others,2,2,6
20,Male,Mechanical,0,6.19,1,,10,2,8,6,2,0,1,4,3,7,hackathon and others,3,3,4
20,Female,Information Technology,1,8.23,0,,10,1,3,3,5,0,1,2,2,10,coding competition,1,3,7
21,Male,Computer Science,0,7.04,0,,7,6,3,9,6,0,2,0,3,8,coding competition,3,0,6
20,Male,Information Technology,1,9.99,0,,8,9,5,3,1,0,3,2,1,4,hackathon and coding competition,3,3,7
22,Male,Computer Science,2,7.24,0,,10,3,3,6,5,3,3,3,3,6,hackathon,3,4,5
21,Male,Electronics And Communication,1,6.04,1,,7,1,8,5,6,4,1,2,0,10,hackathon and coding competition,3,0,1
19,Male,Computer Science,1,8.41,0,,8,9,4,8,4,0,0,2,1,2,hackathon,3,0,3
20,Male,Information Technology,2,7.21,0,,6,6,4,7,4,2,4,3,4,5,hackathon,3,2,6
